date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death
04/17/2020,North Carolina,5859,5859,0,394,0,152,21,0
04/18/2020,North Carolina,6140,6140,0,281,0,164,12,0
04/19/2020,North Carolina,6493,6493,0,353,0,172,8,0
04/20/2020,North Carolina,6764,6764,0,271,0,179,7,0
04/21/2020,North Carolina,6951,6951,0,187,0,213,34,0
04/22/2020,North Carolina,7220,7220,0,269,0,242,29,0
04/23/2020,North Carolina,7608,7608,0,388,0,253,11,0
04/24/2020,North Carolina,8052,8052,0,444,0,269,16,0
04/25/2020,North Carolina,8623,8623,0,571,0,289,20,0
04/26/2020,North Carolina,8830,8830,0,207,0,299,10,0
04/27/2020,North Carolina,9142,9142,0,312,0,306,7,0
04/28/2020,North Carolina,9568,9568,0,426,0,342,36,0
04/29/2020,North Carolina,9948,9948,0,380,0,354,12,0
04/30/2020,North Carolina,10509,10509,0,561,0,378,24,0
05/01/2020,North Carolina,10923,10923,0,414,0,399,21,0
05/02/2020,North Carolina,11509,11509,0,586,0,420,21,0
05/03/2020,North Carolina,11664,11664,0,155,0,422,2,0
05/04/2020,North Carolina,11848,11848,0,184,0,430,8,0
05/05/2020,North Carolina,12256,12256,0,408,0,452,22,0
05/06/2020,North Carolina,12758,12758,0,502,0,477,25,0
05/07/2020,North Carolina,13397,13397,0,639,0,507,30,0
05/08/2020,North Carolina,13868,13868,0,471,0,527,20,0
05/09/2020,North Carolina,14360,14360,0,492,0,544,17,0
05/10/2020,North Carolina,14764,14764,0,404,0,547,3,0
05/11/2020,North Carolina,15045,15045,0,281,0,550,3,0
05/12/2020,North Carolina,15346,15346,0,301,0,577,27,0
05/13/2020,North Carolina,15816,15816,0,470,0,597,20,0
05/14/2020,North Carolina,16507,16507,0,691,0,615,18,0
05/15/2020,North Carolina,17129,17129,0,622,0,641,26,0
05/16/2020,North Carolina,17982,17982,0,853,0,652,11,0
05/17/2020,North Carolina,18512,18512,0,530,0,659,7,0
05/18/2020,North Carolina,19023,19023,0,511,0,661,2,0
05/19/2020,North Carolina,19700,19700,0,677,0,691,30,0
05/20/2020,North Carolina,20123,20122,1,423,1,702,11,0
05/21/2020,North Carolina,20861,20860,1,738,0,716,14,0
05/22/2020,North Carolina,21619,21618,1,758,0,728,12,0
05/23/2020,North Carolina,22726,22725,1,1107,0,737,9,0
05/24/2020,North Carolina,23223,23222,1,497,0,744,7,0
05/25/2020,North Carolina,23965,23964,1,742,0,754,10,0
05/26/2020,North Carolina,24141,24140,1,176,0,766,12,0
05/27/2020,North Carolina,24629,24628,1,488,0,794,28,0
05/28/2020,North Carolina,25413,25412,1,784,0,827,33,0
05/29/2020,North Carolina,26489,26488,1,1076,0,859,32,0
05/30/2020,North Carolina,27674,27673,1,1185,0,877,18,0
05/31/2020,North Carolina,28590,28589,1,916,0,886,9,0
06/01/2020,North Carolina,29264,29263,1,674,0,898,12,0
06/02/2020,North Carolina,29890,29889,1,626,0,921,23,0
06/03/2020,North Carolina,30778,30777,1,888,0,939,18,0
06/04/2020,North Carolina,31968,31966,2,1190,1,960,21,0
06/05/2020,North Carolina,33257,33255,2,1289,0,966,6,0
06/06/2020,North Carolina,34627,34625,2,1370,0,992,26,0
06/07/2020,North Carolina,35548,35546,2,921,0,996,4,0
06/08/2020,North Carolina,36486,36484,2,938,0,1006,10,0
06/09/2020,North Carolina,37162,37160,2,676,0,1029,23,0
06/10/2020,North Carolina,38173,38171,2,1011,0,1053,24,0
06/11/2020,North Carolina,39483,39481,2,1310,0,1064,11,0
06/12/2020,North Carolina,41251,41249,2,1768,0,1092,28,0
06/13/2020,North Carolina,42680,42676,4,1429,2,1104,12,0
06/14/2020,North Carolina,44124,44119,5,1444,1,1109,5,0
06/15/2020,North Carolina,45107,45102,5,983,0,1118,9,0
06/16/2020,North Carolina,45858,45853,5,751,0,1154,36,0
06/17/2020,North Carolina,46860,46855,5,1002,0,1168,14,0
06/18/2020,North Carolina,48195,48188,7,1335,2,1175,7,0
06/19/2020,North Carolina,49850,49840,10,1655,3,1197,22,0
06/20/2020,North Carolina,51399,51389,10,1549,0,1212,15,0
06/21/2020,North Carolina,52811,52801,10,1412,0,1220,8,0
06/22/2020,North Carolina,53616,53605,11,805,1,1223,3,0
06/23/2020,North Carolina,54470,54453,17,854,6,1251,28,0
06/24/2020,North Carolina,56194,56174,20,1724,3,1271,20,0
06/25/2020,North Carolina,57218,57183,35,1024,15,1290,19,0
06/26/2020,North Carolina,58867,58818,49,1649,14,1303,13,0
06/27/2020,North Carolina,60587,60537,50,1720,1,1318,15,0
06/28/2020,North Carolina,62192,62142,50,1605,0,1322,4,0
06/29/2020,North Carolina,63541,63484,57,1349,7,1325,3,0
06/30/2020,North Carolina,64737,64670,67,1196,10,1343,18,0
07/01/2020,North Carolina,66599,66513,86,1862,19,1373,30,0
07/02/2020,North Carolina,68238,68142,96,1639,10,1391,18,0
07/03/2020,North Carolina,70340,70241,99,2102,3,1392,1,0
07/04/2020,North Carolina,71759,71654,105,1419,6,1395,3,0
07/05/2020,North Carolina,73089,72983,106,1330,1,1396,1,0
07/06/2020,North Carolina,74652,74529,123,1563,17,1398,2,0
07/07/2020,North Carolina,76019,75875,144,1367,21,1420,22,0
07/08/2020,North Carolina,77468,77310,158,1449,14,1441,21,1
07/09/2020,North Carolina,79527,79349,178,2059,20,1461,20,0
07/10/2020,North Carolina,81534,81331,203,2007,25,1479,18,0
07/11/2020,North Carolina,84001,83793,208,2467,5,1499,20,0
07/12/2020,North Carolina,85910,85701,209,1909,1,1503,4,0
07/13/2020,North Carolina,87756,87528,228,1846,19,1510,7,0
07/14/2020,North Carolina,89747,89484,263,1991,35,1552,42,0
07/15/2020,North Carolina,91563,91266,297,1816,34,1568,16,0
07/16/2020,North Carolina,93754,93426,328,2191,31,1588,20,0
07/17/2020,North Carolina,95836,95477,359,2082,31,1606,18,0
07/18/2020,North Carolina,98322,97958,364,2486,5,1629,23,0
07/19/2020,North Carolina,100142,99778,364,1820,0,1634,5,0
07/20/2020,North Carolina,101433,101046,387,1291,23,1642,8,0
07/21/2020,North Carolina,103296,102861,435,1863,48,1668,26,0
07/22/2020,North Carolina,105487,105001,486,2191,51,1698,30,0
07/23/2020,North Carolina,107432,106893,539,1945,53,1726,28,0
07/24/2020,North Carolina,109577,108995,582,2145,43,1746,20,0
07/25/2020,North Carolina,111691,111092,599,2114,17,1778,32,0
07/26/2020,North Carolina,113336,112713,623,1645,24,1785,7,0
07/27/2020,North Carolina,115021,114338,683,1685,60,1790,5,1
07/28/2020,North Carolina,116826,116087,739,1805,56,1820,30,0
07/29/2020,North Carolina,118652,117850,802,1826,63,1865,45,0
07/30/2020,North Carolina,121063,120194,869,2411,67,1903,38,0
07/31/2020,North Carolina,123081,122148,933,2018,64,1924,21,0
08/01/2020,North Carolina,124834,123878,956,1753,23,1964,40,0
08/02/2020,North Carolina,126196,125219,977,1362,21,1969,5,0
08/03/2020,North Carolina,127584,126532,1052,1388,75,1982,13,0
08/04/2020,North Carolina,129278,128161,1117,1694,65,2010,28,1
08/05/2020,North Carolina,130463,129288,1175,1185,58,2050,40,0
08/06/2020,North Carolina,132512,131267,1245,2049,70,2092,42,0
08/07/2020,North Carolina,134094,132814,1280,1582,35,2134,42,0
08/08/2020,North Carolina,136081,134787,1294,1987,14,2160,26,0
08/09/2020,North Carolina,137707,136407,1300,1626,6,2168,8,0
08/10/2020,North Carolina,138219,136848,1371,512,71,2172,4,0
08/11/2020,North Carolina,139350,137899,1451,1131,80,2204,32,0
08/12/2020,North Carolina,140658,139113,1545,1308,94,2249,45,0
08/13/2020,North Carolina,142636,141016,1620,1978,75,2287,38,0
08/14/2020,North Carolina,143846,142176,1670,1210,50,2313,26,0
08/15/2020,North Carolina,145508,143808,1700,1662,30,2343,30,0
08/16/2020,North Carolina,146908,145181,1727,1400,27,2347,4,0
08/17/2020,North Carolina,147339,145523,1816,431,89,2348,1,1
08/18/2020,North Carolina,148675,146782,1893,1336,77,2396,48,0
08/19/2020,North Carolina,149893,147942,1951,1218,58,2431,35,0
08/20/2020,North Carolina,151943,149917,2026,2050,75,2465,34,0
08/21/2020,North Carolina,154018,151915,2103,2075,77,2494,29,0
08/22/2020,North Carolina,155799,153650,2149,1781,46,2521,27,1
08/23/2020,North Carolina,157289,155125,2164,1490,15,2531,10,1
08/24/2020,North Carolina,158678,156403,2275,1389,111,2535,4,1
08/25/2020,North Carolina,160124,157742,2382,1446,107,2570,35,0
08/26/2020,North Carolina,161466,158990,2476,1342,94,2606,36,0
08/27/2020,North Carolina,163643,161086,2557,2177,81,2630,24,0
08/28/2020,North Carolina,165122,162496,2626,1479,69,2652,22,0
08/29/2020,North Carolina,166845,164190,2655,1723,29,2683,31,0
08/30/2020,North Carolina,168797,166127,2670,1952,15,2692,9,1
08/31/2020,North Carolina,170084,167313,2771,1287,101,2702,10,0
09/01/2020,North Carolina,172293,169424,2869,2209,98,2741,39,0
09/02/2020,North Carolina,173509,170553,2956,1216,87,2779,38,1
09/03/2020,North Carolina,175225,172209,3016,1716,60,2803,24,1
09/04/2020,North Carolina,177346,174254,3092,2121,76,2839,36,0
09/05/2020,North Carolina,178932,175815,3117,1586,25,2889,50,0
09/06/2020,North Carolina,180031,176901,3130,1099,13,2890,1,1
09/07/2020,North Carolina,181070,177919,3151,1039,21,2897,7,1
09/08/2020,North Carolina,181903,178635,3268,833,117,2909,12,1
09/09/2020,North Carolina,182872,179532,3340,969,72,2958,49,0
09/10/2020,North Carolina,184179,180754,3425,1307,85,2990,32,1
09/11/2020,North Carolina,185789,182286,3503,1610,78,3023,33,0
09/12/2020,North Carolina,187267,183740,3527,1478,24,3047,24,0
09/13/2020,North Carolina,188487,184936,3551,1220,24,3052,5,1
09/14/2020,North Carolina,189435,185781,3654,948,103,3060,8,3
09/15/2020,North Carolina,190645,186887,3758,1210,104,3111,51,0
09/16/2020,North Carolina,191879,188024,3855,1234,97,3149,38,1
09/17/2020,North Carolina,193511,189576,3935,1632,80,3180,31,3
09/18/2020,North Carolina,195015,191019,3996,1504,61,3207,27,0
09/19/2020,North Carolina,196254,192248,4006,1239,10,3235,28,0
09/20/2020,North Carolina,197589,193547,4042,1335,36,3243,8,1
09/21/2020,North Carolina,198389,194329,4060,800,18,3247,4,0
09/22/2020,North Carolina,199701,195508,4193,1312,133,3286,39,0
09/23/2020,North Carolina,200802,196486,4316,1101,123,3338,52,0
09/24/2020,North Carolina,202638,198202,4436,1836,120,3379,41,0
09/25/2020,North Carolina,204331,199768,4563,1693,127,3409,30,2
09/26/2020,North Carolina,206090,201431,4659,1759,96,3440,31,2
09/27/2020,North Carolina,207380,202704,4676,1290,17,3441,1,0
09/28/2020,North Carolina,208248,203568,4680,868,4,3445,4,0
09/29/2020,North Carolina,209137,204331,4806,889,126,3494,49,0
09/30/2020,North Carolina,210632,205703,4929,1495,123,3532,38,0
10/01/2020,North Carolina,212909,207789,5120,2277,191,3579,47,1
10/02/2020,North Carolina,214684,209397,5287,1775,167,3608,29,1
10/03/2020,North Carolina,216886,211403,5483,2202,196,3629,21,0
10/04/2020,North Carolina,217496,211961,5535,610,52,3634,5,2
10/05/2020,North Carolina,219754,214209,5545,2258,10,3637,3,0
10/06/2020,North Carolina,221258,215477,5781,1504,236,3670,33,0
10/07/2020,North Carolina,222969,216943,6026,1711,245,3693,23,1
10/08/2020,North Carolina,225397,219162,6235,2428,209,3722,29,1
10/09/2020,North Carolina,227431,220965,6466,2034,231,3747,25,1
10/10/2020,North Carolina,229752,223089,6663,2321,197,3765,18,0
10/11/2020,North Carolina,231471,224727,6744,1719,81,3770,5,1
10/12/2020,North Carolina,232747,225959,6788,1276,44,3773,3,0
10/13/2020,North Carolina,234481,227496,6985,1734,197,3816,43,7
10/14/2020,North Carolina,236407,229115,7292,1926,307,3856,40,1
10/15/2020,North Carolina,238939,231362,7577,2532,285,3874,18,0
10/16/2020,North Carolina,241623,233732,7891,2684,314,3910,36,3
10/17/2020,North Carolina,243725,235597,8128,2102,237,3929,19,1
10/18/2020,North Carolina,246028,237805,8223,2303,95,3934,5,0
10/19/2020,North Carolina,247172,238949,8223,1144,0,3939,5,0
10/20/2020,North Carolina,248750,240297,8453,1578,230,3992,53,4
10/21/2020,North Carolina,250592,241792,8800,1842,347,4032,40,0
10/22/2020,North Carolina,252992,243923,9069,2400,269,4082,50,3
10/23/2020,North Carolina,255708,246346,9362,2716,293,4114,32,2
10/24/2020,North Carolina,258292,248620,9672,2584,310,4144,30,3
10/25/2020,North Carolina,260099,250332,9767,1807,95,4157,13,1
10/26/2020,North Carolina,261742,251937,9805,1643,38,4170,13,2
10/27/2020,North Carolina,263883,253847,10036,2141,231,4211,41,5
10/28/2020,North Carolina,266136,255693,10443,2253,407,4245,34,2
10/29/2020,North Carolina,269021,258319,10702,2885,259,4283,38,4
10/30/2020,North Carolina,271830,260709,11121,2809,419,4332,49,2
10/31/2020,North Carolina,274635,263177,11458,2805,337,4378,46,2
11/01/2020,North Carolina,276692,265171,11521,2057,63,4383,5,0
11/02/2020,North Carolina,278028,266451,11577,1336,56,4390,7,0
11/03/2020,North Carolina,280377,268613,11764,2349,187,4457,67,9
11/04/2020,North Carolina,282802,270675,12127,2425,363,4507,50,3
11/05/2020,North Carolina,285661,273173,12488,2859,361,4548,41,2
11/06/2020,North Carolina,288569,275790,12779,2908,291,4582,34,2
11/07/2020,North Carolina,291245,278200,13045,2676,266,4605,23,1
11/08/2020,North Carolina,293339,280213,13126,2094,81,4607,2,0
11/09/2020,North Carolina,294860,281679,13181,1521,55,4615,8,0
11/10/2020,North Carolina,297442,283895,13547,2582,366,4660,45,4
11/11/2020,North Carolina,300561,286524,14037,3119,490,4698,38,2
11/12/2020,North Carolina,303454,289204,14250,2893,213,4706,8,0
11/13/2020,North Carolina,305233,290802,14431,1779,181,4720,14,1
11/14/2020,North Carolina,309118,294328,14790,3885,359,4756,36,4
11/15/2020,North Carolina,312235,297184,15051,3117,261,4806,50,5
11/16/2020,North Carolina,314207,299061,15146,1972,95,4814,8,0
11/17/2020,North Carolina,317495,301998,15497,3288,351,4852,38,4
11/18/2020,North Carolina,320862,304784,16078,3367,581,4898,46,4
11/19/2020,North Carolina,325158,308548,16610,4296,532,4936,38,4
11/20/2020,North Carolina,328846,311772,17074,3688,464,4979,43,3
11/21/2020,North Carolina,332261,314615,17646,3415,572,5005,26,0
11/22/2020,North Carolina,336775,318763,18012,4514,366,5034,29,2
11/23/2020,North Carolina,339194,320990,18204,2419,192,5039,5,2
01/22/2020,Alaska,0,,,0,,0,0,
01/23/2020,Alaska,0,,,0,,0,0,
01/24/2020,Alaska,0,,,0,,0,0,
01/25/2020,Alaska,0,,,0,,0,0,
01/26/2020,Alaska,0,,,0,,0,0,
01/27/2020,Alaska,0,,,0,,0,0,
01/28/2020,Alaska,0,,,0,,0,0,
01/29/2020,Alaska,0,,,0,,0,0,
01/30/2020,Alaska,0,,,0,,0,0,
01/31/2020,Alaska,0,,,0,,0,0,
02/01/2020,Alaska,0,,,0,,0,0,
02/02/2020,Alaska,0,,,0,,0,0,
02/03/2020,Alaska,0,,,0,,0,0,
02/04/2020,Alaska,0,,,0,,0,0,
02/05/2020,Alaska,0,,,0,,0,0,
02/06/2020,Alaska,0,,,0,,0,0,
02/07/2020,Alaska,0,,,0,,0,0,
02/08/2020,Alaska,0,,,0,,0,0,
02/09/2020,Alaska,0,,,0,,0,0,
02/10/2020,Alaska,0,,,0,,0,0,
02/11/2020,Alaska,0,,,0,,0,0,
02/12/2020,Alaska,0,,,0,,0,0,
02/13/2020,Alaska,0,,,0,,0,0,
02/14/2020,Alaska,0,,,0,,0,0,
02/15/2020,Alaska,0,,,0,,0,0,
02/16/2020,Alaska,0,,,0,,0,0,
02/17/2020,Alaska,0,,,0,,0,0,
02/18/2020,Alaska,0,,,0,,0,0,
02/19/2020,Alaska,0,,,0,,0,0,
02/20/2020,Alaska,0,,,0,,0,0,
02/21/2020,Alaska,0,,,0,,0,0,
02/22/2020,Alaska,0,,,0,,0,0,
02/23/2020,Alaska,0,,,0,,0,0,
02/24/2020,Alaska,0,,,0,,0,0,
02/25/2020,Alaska,0,,,0,,0,0,
02/26/2020,Alaska,0,,,0,,0,0,
02/27/2020,Alaska,0,,,0,,0,0,
02/28/2020,Alaska,0,,,0,,0,0,
02/29/2020,Alaska,0,,,0,,0,0,
03/01/2020,Alaska,0,,,0,,0,0,
03/02/2020,Alaska,0,,,0,,0,0,
03/03/2020,Alaska,0,,,0,,0,0,
03/04/2020,Alaska,0,,,0,,0,0,
03/05/2020,Alaska,0,,,0,,0,0,
03/06/2020,Alaska,0,,,0,,0,0,
03/07/2020,Alaska,0,,,0,,0,0,
03/08/2020,Alaska,0,,,0,,0,0,
03/09/2020,Alaska,0,,,0,,0,0,
03/10/2020,Alaska,0,,,0,,0,0,
03/11/2020,Alaska,0,,,0,,0,0,
03/12/2020,Alaska,0,,,0,,0,0,
03/13/2020,Alaska,1,,,1,,0,0,
03/14/2020,Alaska,1,,,0,,0,0,
03/15/2020,Alaska,1,,,0,,0,0,
03/16/2020,Alaska,1,,,0,,0,0,
03/17/2020,Alaska,3,,,2,,0,0,
03/18/2020,Alaska,6,,,3,,0,0,
03/19/2020,Alaska,9,,,3,,0,0,
03/20/2020,Alaska,12,,,3,,0,0,
03/21/2020,Alaska,14,,,2,,0,0,
03/22/2020,Alaska,22,,,8,,0,0,
03/23/2020,Alaska,36,,,14,,0,0,
03/24/2020,Alaska,42,,,6,,1,1,
03/25/2020,Alaska,59,,,17,,1,0,
03/26/2020,Alaska,69,,,10,,1,0,
03/27/2020,Alaska,85,,,16,,2,1,
03/28/2020,Alaska,102,,,17,,2,0,
03/29/2020,Alaska,114,,,12,,3,1,
03/30/2020,Alaska,119,,,5,,3,0,
03/31/2020,Alaska,133,,,14,,3,0,
04/01/2020,Alaska,143,,,10,,3,0,
04/02/2020,Alaska,147,,,4,,3,0,
04/03/2020,Alaska,157,,,10,,3,0,
04/04/2020,Alaska,171,,,14,,5,2,
04/05/2020,Alaska,185,,,14,,6,1,
04/06/2020,Alaska,191,,,6,,6,0,
04/07/2020,Alaska,213,,,22,,6,0,
04/08/2020,Alaska,226,,,13,,7,1,
04/09/2020,Alaska,235,,,9,,7,0,
04/10/2020,Alaska,246,,,11,,7,0,
04/11/2020,Alaska,257,,,11,,8,1,
04/12/2020,Alaska,272,,,15,,8,0,
04/13/2020,Alaska,277,,,5,,8,0,
04/14/2020,Alaska,285,,,8,,9,1,
04/15/2020,Alaska,293,,,8,,9,0,
04/16/2020,Alaska,300,,,7,,9,0,
04/17/2020,Alaska,309,,,9,,9,0,
04/18/2020,Alaska,314,,,5,,9,0,
04/19/2020,Alaska,319,,,5,0,9,0,0
04/20/2020,Alaska,321,,,2,0,9,0,0
04/21/2020,Alaska,329,,,8,0,9,0,0
04/22/2020,Alaska,335,,,6,0,9,0,0
04/23/2020,Alaska,337,,,2,0,9,0,0
04/24/2020,Alaska,339,,,2,0,9,0,0
04/25/2020,Alaska,339,,,0,0,9,0,0
04/26/2020,Alaska,341,,,2,0,9,0,0
04/27/2020,Alaska,345,,,4,0,9,0,0
04/28/2020,Alaska,351,,,6,0,9,0,0
04/29/2020,Alaska,355,,,4,0,9,0,0
04/30/2020,Alaska,355,,,0,0,9,0,0
05/01/2020,Alaska,364,,,9,0,9,0,0
05/02/2020,Alaska,365,,,1,0,9,0,0
05/03/2020,Alaska,368,,,3,0,9,0,0
05/04/2020,Alaska,370,,,2,0,9,0,0
05/05/2020,Alaska,371,,,1,0,9,0,0
05/06/2020,Alaska,372,,,1,0,10,1,0
05/07/2020,Alaska,374,,,2,0,10,0,0
05/08/2020,Alaska,377,,,3,0,10,0,0
05/09/2020,Alaska,378,,,1,0,10,0,0
05/10/2020,Alaska,379,,,1,0,10,0,0
05/11/2020,Alaska,381,,,2,0,10,0,0
05/12/2020,Alaska,383,,,2,0,10,0,0
05/13/2020,Alaska,383,,,0,0,10,0,0
05/14/2020,Alaska,387,,,4,0,10,0,0
05/15/2020,Alaska,388,,,1,0,10,0,0
05/16/2020,Alaska,392,,,4,0,10,0,0
05/17/2020,Alaska,396,,,4,0,10,0,0
05/18/2020,Alaska,399,,,3,0,10,0,0
05/19/2020,Alaska,399,,,0,0,10,0,0
05/20/2020,Alaska,402,,,3,0,10,0,0
05/21/2020,Alaska,402,,,0,0,10,0,0
05/22/2020,Alaska,404,,,2,0,10,0,0
05/23/2020,Alaska,408,,,4,0,10,0,0
05/24/2020,Alaska,408,,,0,0,10,0,0
05/25/2020,Alaska,409,,,1,0,10,0,0
05/26/2020,Alaska,411,,,2,0,10,0,0
05/27/2020,Alaska,412,,,1,0,10,0,0
05/28/2020,Alaska,425,,,13,0,10,0,0
05/29/2020,Alaska,430,,,5,0,10,0,0
05/30/2020,Alaska,434,,,4,0,10,0,0
05/31/2020,Alaska,460,,,26,0,10,0,0
06/01/2020,Alaska,467,,,7,0,10,0,0
06/02/2020,Alaska,487,,,20,0,10,0,0
06/03/2020,Alaska,505,,,18,0,10,0,0
06/04/2020,Alaska,513,,,8,0,10,0,0
06/05/2020,Alaska,524,,,11,0,10,0,0
06/06/2020,Alaska,536,,,12,0,10,0,0
06/07/2020,Alaska,544,,,8,0,10,0,0
06/08/2020,Alaska,563,,,19,0,10,0,0
06/09/2020,Alaska,573,,,10,0,11,1,0
06/10/2020,Alaska,593,,,20,0,11,0,0
06/11/2020,Alaska,610,,,17,0,11,0,0
06/12/2020,Alaska,625,,,15,0,12,1,0
06/13/2020,Alaska,654,,,29,0,12,0,0
06/14/2020,Alaska,661,,,7,0,12,0,0
06/15/2020,Alaska,664,,,3,0,12,0,0
06/16/2020,Alaska,676,,,12,0,12,0,0
06/17/2020,Alaska,696,,,20,0,12,0,0
06/18/2020,Alaska,708,,,12,0,12,0,0
06/19/2020,Alaska,723,,,15,0,12,0,0
06/20/2020,Alaska,743,,,20,0,12,0,0
06/21/2020,Alaska,755,,,12,0,12,0,0
06/22/2020,Alaska,761,,,6,0,12,0,0
06/23/2020,Alaska,778,,,17,0,12,0,0
06/24/2020,Alaska,792,,,14,0,12,0,0
06/25/2020,Alaska,816,,,24,0,12,0,0
06/26/2020,Alaska,836,,,20,0,14,2,0
06/27/2020,Alaska,854,,,18,0,14,0,0
06/28/2020,Alaska,883,,,29,0,14,0,0
06/29/2020,Alaska,904,,,21,0,14,0,0
06/30/2020,Alaska,940,,,36,0,14,0,0
07/01/2020,Alaska,978,,,38,0,14,0,0
07/02/2020,Alaska,1017,,,39,0,14,0,0
07/03/2020,Alaska,1063,,,46,0,15,1,0
07/04/2020,Alaska,1111,,,48,0,16,1,0
07/05/2020,Alaska,1138,,,27,0,16,0,0
07/06/2020,Alaska,1166,,,28,0,16,0,0
07/07/2020,Alaska,1184,,,18,0,17,1,0
07/08/2020,Alaska,1226,,,42,0,17,0,0
07/09/2020,Alaska,1272,,,46,0,17,0,0
07/10/2020,Alaska,1323,,,51,0,17,0,0
07/11/2020,Alaska,1385,,,62,0,17,0,0
07/12/2020,Alaska,1479,,,94,0,17,0,0
07/13/2020,Alaska,1539,,,60,0,17,0,0
07/14/2020,Alaska,1579,,,40,0,17,0,0
07/15/2020,Alaska,1631,,,52,0,17,0,0
07/16/2020,Alaska,1693,,,62,0,17,0,0
07/17/2020,Alaska,1733,,,40,0,17,0,0
07/18/2020,Alaska,1795,,,62,0,18,1,0
07/19/2020,Alaska,1874,,,79,0,18,0,0
07/20/2020,Alaska,1949,,,75,0,18,0,0
07/21/2020,Alaska,2041,,,92,0,18,0,0
07/22/2020,Alaska,2132,,,91,0,19,1,0
07/23/2020,Alaska,2192,,,60,0,19,0,0
07/24/2020,Alaska,2249,,,57,0,19,0,0
07/25/2020,Alaska,2338,,,89,0,20,1,0
07/26/2020,Alaska,2524,,,186,0,20,0,0
07/27/2020,Alaska,2622,,,98,0,21,1,0
07/28/2020,Alaska,2729,,,107,0,22,1,0
07/29/2020,Alaska,2797,,,68,0,22,0,0
07/30/2020,Alaska,2878,,,81,0,23,1,0
07/31/2020,Alaska,2990,,,112,0,23,0,0
08/01/2020,Alaska,3136,,,146,0,24,1,0
08/02/2020,Alaska,3280,,,144,0,24,0,0
08/03/2020,Alaska,3341,,,61,0,25,1,0
08/04/2020,Alaska,3394,,,53,0,25,0,0
08/05/2020,Alaska,3449,,,55,0,25,0,0
08/06/2020,Alaska,3484,,,35,0,25,0,0
08/07/2020,Alaska,3536,,,52,0,25,0,0
08/08/2020,Alaska,3613,,,77,0,26,1,0
08/09/2020,Alaska,3711,,,98,0,26,0,0
08/10/2020,Alaska,3775,,,64,0,26,0,0
08/11/2020,Alaska,3821,,,46,0,26,0,0
08/12/2020,Alaska,3881,,,60,0,27,1,0
08/13/2020,Alaska,3963,,,82,0,27,0,0
08/14/2020,Alaska,4073,,,110,0,27,0,0
08/15/2020,Alaska,4156,,,83,0,28,1,0
08/16/2020,Alaska,4259,,,103,0,28,0,0
08/17/2020,Alaska,4309,,,50,0,28,0,0
08/18/2020,Alaska,4371,,,62,0,29,1,0
08/19/2020,Alaska,4438,,,67,0,29,0,0
08/20/2020,Alaska,4520,,,82,0,29,0,0
08/21/2020,Alaska,4588,,,68,0,30,1,0
08/22/2020,Alaska,4677,,,89,0,31,1,0
08/23/2020,Alaska,4741,,,64,0,32,1,0
08/24/2020,Alaska,4810,,,69,0,32,0,0
08/25/2020,Alaska,4843,,,33,0,36,4,0
08/26/2020,Alaska,4895,,,52,0,37,1,0
08/27/2020,Alaska,4975,,,80,0,37,0,0
08/28/2020,Alaska,5092,,,117,0,37,0,0
08/29/2020,Alaska,5182,,,90,0,37,0,0
08/30/2020,Alaska,5226,,,44,0,37,0,0
08/31/2020,Alaska,5263,,,37,0,37,0,0
09/01/2020,Alaska,5298,,,35,0,39,2,0
09/02/2020,Alaska,5364,,,66,0,39,0,0
09/03/2020,Alaska,5466,,,102,0,40,1,0
09/04/2020,Alaska,5586,,,120,0,40,0,0
09/05/2020,Alaska,5679,,,93,0,42,2,0
09/06/2020,Alaska,5765,,,86,0,42,0,0
09/07/2020,Alaska,5798,,,33,0,42,0,0
09/08/2020,Alaska,5833,,,35,0,42,0,0
09/09/2020,Alaska,5896,,,63,0,42,0,0
09/10/2020,Alaska,6020,,,124,0,42,0,0
09/11/2020,Alaska,6113,,,93,0,43,1,0
09/12/2020,Alaska,6216,,,103,0,44,1,0
09/13/2020,Alaska,6278,,,62,0,44,0,0
09/14/2020,Alaska,6353,,,75,0,44,0,0
09/15/2020,Alaska,6395,,,42,0,44,0,0
09/16/2020,Alaska,6444,,,49,0,44,0,0
09/17/2020,Alaska,6549,,,105,0,44,0,0
09/18/2020,Alaska,6658,,,109,0,45,1,0
09/19/2020,Alaska,6743,,,85,0,45,0,0
09/20/2020,Alaska,6836,,,93,0,45,0,0
09/21/2020,Alaska,6906,,,70,0,45,0,0
09/22/2020,Alaska,6950,,,44,0,45,0,0
09/23/2020,Alaska,7004,,,54,0,45,0,0
09/24/2020,Alaska,7132,,,128,0,46,1,0
09/25/2020,Alaska,7254,,,122,0,52,6,0
09/26/2020,Alaska,7367,,,113,0,52,0,0
09/27/2020,Alaska,7481,,,114,0,56,4,0
09/28/2020,Alaska,7597,,,116,0,56,0,0
09/29/2020,Alaska,7721,,,124,0,56,0,0
09/30/2020,Alaska,7824,,,103,0,56,0,0
10/01/2020,Alaska,7948,,,124,0,57,1,0
10/02/2020,Alaska,8074,,,126,0,57,0,0
10/03/2020,Alaska,8217,,,143,0,58,1,0
10/04/2020,Alaska,8405,,,188,0,58,0,0
10/05/2020,Alaska,8613,,,208,0,58,0,0
10/06/2020,Alaska,8752,,,139,0,58,0,0
